Type,Purpose,Furnishing,Price,Beds,Baths,Area_sqft,Address,Price_num,Area_num,Beds_num,Baths_num
5,0,1,"AED
5,200,000",4 beds,5 baths,"2,250 sqft","Sevilla, Victory Heights, Dubai Sports City, Dubai, UAE",5200000.0,2250.0,4.0,5.0
0,0,1,"AED
1,953,999",1 bed,1 bath,713 sqft,"Binghatti Aquarise, Business Bay, Dubai, UAE",1953999.0,713.0,1.0,1.0
6,0,1,"AED
4,731,180",4 beds,4 baths,"3,714 sqft","Rivera, The Valley by Emaar, Dubai, UAE",4731180.0,3714.0,4.0,4.0
6,0,1,"AED
4,740,040",4 beds,4 baths,"3,694 sqft","Rivera, The Valley by Emaar, Dubai, UAE",4740040.0,3694.0,4.0,4.0
6,0,1,"AED
4,766,610",4 beds,4 baths,"3,714 sqft","Rivera, The Valley by Emaar, Dubai, UAE",4766610.0,3714.0,4.0,4.0
5,0,1,"AED
3,475,000",4 beds,4 baths,"2,811 sqft","Maha Townhouses, Town Square, Dubai, UAE",3475000.0,2811.0,4.0,4.0
0,0,1,"AED
1,629,000",1 bed,2 baths,838 sqft,"Capria West, Ghaf Woods, Dubailand, Dubai, UAE",1629000.0,838.0,1.0,2.0
0,0,0,"AED
2,300,000",2 beds,2 baths,"1,437 sqft","Gemz by Danube, Al Furjan, Dubai, UAE",2300000.0,1437.0,2.0,2.0
0,0,1,"AED
632,385",Studio,1 bath,466 sqft,"Graygate Residences, JVC District 11, Jumeirah Village Circle (JVC), Dubai, UAE",632385.0,466.0,0.0,1.0
0,0,1,"AED
997,223",1 bed,2 baths,771 sqft,"Graygate Residences, JVC District 11, Jumeirah Village Circle (JVC), Dubai, UAE",997223.0,771.0,1.0,2.0
0,0,1,"AED
1,326,371",2 beds,2 baths,"1,358 sqft","Al Rabia Tower, Majan, Dubai, UAE",1326371.0,1358.0,2.0,2.0
0,0,0,"AED
3,480,000",1 bed,1 bath,745 sqft,"Address Bayview Tower 1, Bayview by Address Resort, Emaar Beachfront, Dubai Harbour, Dubai, UAE",3480000.0,745.0,1.0,1.0
0,0,1,"AED
2,700,000",2 beds,3 baths,"2,081 sqft","JVC District 14, Jumeirah Village Circle (JVC), Dubai, UAE",2700000.0,2081.0,2.0,3.0
5,0,1,"AED
4,350,000",3 beds,4 baths,"2,744 sqft","Murooj Al Furjan, Al Furjan, Dubai, UAE",4350000.0,2744.0,3.0,4.0
0,0,1,"AED
2,114,000",1 bed,2 baths,813 sqft,"Safa Gate, Al Wasl, Dubai, UAE",2114000.0,813.0,1.0,2.0
0,0,0,"AED
2,200,000",3 beds,3 baths,"1,472 sqft","Binghatti Creek, Al Jaddaf, Dubai, UAE",2200000.0,1472.0,3.0,3.0
0,0,0,"AED
820,908",1 bed,1 bath,680 sqft,"Alfal Residence, JVC District 15, Jumeirah Village Circle (JVC), Dubai, UAE",820908.0,680.0,1.0,1.0
0,0,1,"AED
4,450,000",2 beds,3 baths,"1,550 sqft","Al Shahla, Shoreline Apartments, Palm Jumeirah, Dubai, UAE",4450000.0,1550.0,2.0,3.0
0,0,1,"AED
1,699,999",1 bed,2 baths,790 sqft,"Binghatti Phantom, JVC District 17, Jumeirah Village Circle (JVC), Dubai, UAE",1699999.0,790.0,1.0,2.0
0,0,1,"AED
5,450,000",2 beds,3 baths,"2,014 sqft","Al Tamr, Shoreline Apartments, Palm Jumeirah, Dubai, UAE",5450000.0,2014.0,2.0,3.0
0,0,1,"AED
1,320,000",Studio,1 bath,372 sqft,"Bayz 101, Business Bay, Dubai, UAE",1320000.0,372.0,0.0,1.0
0,0,1,"AED
2,100,000",1 bed,1 bath,578 sqft,"Burj Crown, Downtown Dubai, Dubai, UAE",2100000.0,578.0,1.0,1.0
0,0,1,"AED
1,900,000",1 bed,2 baths,651 sqft,"Bay Central West, Bay Central, Dubai Marina, Dubai, UAE",1900000.0,651.0,1.0,2.0
0,0,1,"AED
1,864,888",2 beds,3 baths,"1,643 sqft","The Community Sports Arena, Dubai Sports City, Dubai, UAE",1864888.0,1643.0,2.0,3.0
0,0,1,"AED
2,062,499",1 bed,2 baths,762 sqft,"Binghatti Skyrise Tower A, Binghatti Skyrise, Business Bay, Dubai, UAE",2062499.0,762.0,1.0,2.0
0,0,1,"AED
10,500,000",3 beds,4 baths,"2,882 sqft","1 Residences Building 2, 1 Residences, Wasl 1, Al Kifaf, Bur Dubai, Dubai, UAE",10500000.0,2882.0,3.0,4.0
0,0,1,"AED
1,300,000",1 bed,1 bath,827 sqft,"Vista by Prestige One, Dubai Sports City, Dubai, UAE",1300000.0,827.0,1.0,1.0
0,0,1,"AED
4,027,029",2 beds,2 baths,"1,301 sqft","Trump Tower, Sheikh Zayed Road, Dubai, UAE",4027029.0,1301.0,2.0,2.0
0,0,1,"AED
1,811,000",1 bed,2 baths,757 sqft,"Trillium Heights, Jumeirah Garden City, Al Satwa, Dubai, UAE",1811000.0,757.0,1.0,2.0
0,0,1,"AED
4,900,000",3 beds,4 baths,"1,779 sqft","Palace Residences, Dubai Creek Harbour, Dubai, UAE",4900000.0,1779.0,3.0,4.0
6,0,1,"AED
33,900,000",4 beds,5 baths,"7,797 sqft","Garden Homes Frond E, Garden Homes Palm Jumeirah, Palm Jumeirah, Dubai, UAE",33900000.0,7797.0,4.0,5.0
0,0,0,"AED
630,000",Studio,1 bath,405 sqft,"Bloom Heights 1, Bloom Heights, JVC District 15, Jumeirah Village Circle (JVC), Dubai, UAE",630000.0,405.0,0.0,1.0
0,0,1,"AED
3,000,000",2 beds,3 baths,"2,441 sqft","The Autograph, JVC District 10, Jumeirah Village Circle (JVC), Dubai, UAE",3000000.0,2441.0,2.0,3.0
0,0,0,"AED
925,000",1 bed,1 bath,654 sqft,"Binghatti Elite, Dubai Production City (IMPZ), Dubai, UAE",925000.0,654.0,1.0,1.0
0,0,0,"AED
750,366",1 bed,1 bath,744 sqft,"Jade Tower, Majan, Dubai, UAE",750366.0,744.0,1.0,1.0
0,0,0,"AED
1,146,716",2 beds,2 baths,"1,262 sqft","Jade Tower, Majan, Dubai, UAE",1146716.0,1262.0,2.0,2.0
0,0,0,"AED
1,799,999",2 beds,1 bath,742 sqft,"Collective 2.0 Tower B, Collective 2.0, Dubai Hills Estate, Dubai, UAE",1799999.0,742.0,2.0,1.0
0,0,0,"AED
1,300,000",1 bed,2 baths,970 sqft,"Belgravia 1, JVC District 14, Jumeirah Village Circle (JVC), Dubai, UAE",1300000.0,970.0,1.0,2.0
0,0,1,"AED
580,000",1 bed,1 bath,734 sqft,"Skycourts Tower F, Skycourts Towers, Dubai Land Residence Complex, Dubai, UAE",580000.0,734.0,1.0,1.0
0,0,1,"AED
550,000",Studio,1 bath,330 sqft,"Zahra Breeze Apartments 3A, Zahra Breeze Apartments, Town Square, Dubai, UAE",550000.0,330.0,0.0,1.0
0,0,1,"AED
1,072,722",1 bed,1 bath,"1,160 sqft","Al Ramth 57, Al Ramth, Remraam, Dubai, UAE",1072722.0,1160.0,1.0,1.0
0,0,0,"AED
2,100,000",1 bed,2 baths,861 sqft,"Me Do Re, JLT Cluster L, Jumeirah Lake Towers (JLT), Dubai, UAE",2100000.0,861.0,1.0,2.0
0,0,1,"AED
1,848,888",2 beds,3 baths,"1,643 sqft","The Community Sports Arena, Dubai Sports City, Dubai, UAE",1848888.0,1643.0,2.0,3.0
0,0,1,"AED
570,000",Studio,1 bath,401 sqft,"Serenity Lakes 5, JVC District 10, Jumeirah Village Circle (JVC), Dubai, UAE",570000.0,401.0,0.0,1.0
0,0,0,"AED
3,200,000",1 bed,2 baths,"1,046 sqft","Al Habtoor Tower, Al Habtoor City, Business Bay, Dubai, UAE",3200000.0,1046.0,1.0,2.0
5,0,1,"AED
3,400,000",2 beds,3 baths,"1,690 sqft","The Springs 9, The Springs, Dubai, UAE",3400000.0,1690.0,2.0,3.0
0,0,0,"AED
3,043,888",2 beds,3 baths,"1,289 sqft","Aeon Tower 2, Aeon, Dubai Creek Harbour, Dubai, UAE",3043888.0,1289.0,2.0,3.0
0,0,0,"AED
550,000",Studio,1 bath,480 sqft,"Oasis Tower 1, Dubai Sports City, Dubai, UAE",550000.0,480.0,0.0,1.0
0,0,1,"AED
2,339,000",2 beds,2 baths,"1,161 sqft","Lagoon Views 13, Lagoon Views, DAMAC Lagoons, Dubai, UAE",2339000.0,1161.0,2.0,2.0
0,0,1,"AED
2,200,000",2 beds,2 baths,"1,161 sqft","Lagoon Views 13, Lagoon Views, DAMAC Lagoons, Dubai, UAE",2200000.0,1161.0,2.0,2.0
0,0,1,"AED
1,892,000",2 beds,2 baths,"1,442 sqft","Marine 4, Riverside Views, DAMAC Riverside, Dubai Investment Park (DIP), Dubai, UAE",1892000.0,1442.0,2.0,2.0
0,0,1,"AED
1,388,000",1 bed,1 bath,989 sqft,"Marine 4, Riverside Views, DAMAC Riverside, Dubai Investment Park (DIP), Dubai, UAE",1388000.0,989.0,1.0,1.0
0,0,0,"AED
1,950,000",2 beds,2 baths,809 sqft,"Aykon City Tower C, Aykon City, Business Bay, Dubai, UAE",1950000.0,809.0,2.0,2.0
2,0,0,"AED
6,599,999",3 beds,4 baths,"2,934 sqft","MBL Residences, JLT Cluster K, Jumeirah Lake Towers (JLT), Dubai, UAE",6599999.0,2934.0,3.0,4.0
0,0,0,"AED
1,113,187",1 bed,1 bath,798 sqft,"Marquis Insignia, Arjan, Dubai, UAE",1113187.0,798.0,1.0,1.0
0,0,0,"AED
1,170,747",1 bed,1 bath,836 sqft,"Volga Tower, JVT District 7, Jumeirah Village Triangle (JVT), Dubai, UAE",1170747.0,836.0,1.0,1.0
0,0,0,"AED
747,394",1 bed,1 bath,744 sqft,"Jade Tower, Majan, Dubai, UAE",747394.0,744.0,1.0,1.0
0,0,0,"AED
1,939,688",2 beds,2 baths,"1,331 sqft","Bond Enclave, Arjan, Dubai, UAE",1939688.0,1331.0,2.0,2.0
0,0,0,"AED
1,243,390",1 bed,1 bath,884 sqft,"Volga Tower, JVT District 7, Jumeirah Village Triangle (JVT), Dubai, UAE",1243390.0,884.0,1.0,1.0
0,0,0,"AED
1,533,176",1 bed,1 bath,"1,185 sqft","Marquis Insignia, Arjan, Dubai, UAE",1533176.0,1185.0,1.0,1.0
0,0,0,"AED
1,839,660",2 beds,2 baths,"1,341 sqft","Volga Tower, JVT District 7, Jumeirah Village Triangle (JVT), Dubai, UAE",1839660.0,1341.0,2.0,2.0
0,0,0,"AED
1,568,541",2 beds,2 baths,"1,288 sqft","Marquis Insignia, Arjan, Dubai, UAE",1568541.0,1288.0,2.0,2.0
0,0,0,"AED
1,568,543",2 beds,2 baths,"1,288 sqft","Marquis Insignia, Arjan, Dubai, UAE",1568543.0,1288.0,2.0,2.0
0,0,0,"AED
1,650,000",2 beds,3 baths,"1,047 sqft","Executive Bay Tower A, The Executive Bay, Business Bay, Dubai, UAE",1650000.0,1047.0,2.0,3.0
0,0,0,"AED
1,100,000",1 bed,2 baths,826 sqft,"Gemz by Danube, Al Furjan, Dubai, UAE",1100000.0,826.0,1.0,2.0
5,0,1,"AED
5,500,000",3 beds,4 baths,"3,160 sqft","Jouri Hills, Jumeirah Golf Estates, Dubai, UAE",5500000.0,3160.0,3.0,4.0
0,0,1,"AED
2,407,888",3 beds,4 baths,"2,052 sqft","The Community Sports Arena, Dubai Sports City, Dubai, UAE",2407888.0,2052.0,3.0,4.0
0,0,0,"AED
900,000",1 bed,2 baths,538 sqft,"New Dubai Gate 1, JLT Cluster Q, Jumeirah Lake Towers (JLT), Dubai, UAE",900000.0,538.0,1.0,2.0
0,0,1,"AED
974,990",Studio,1 bath,439 sqft,"Val by Kasco, Culture Village (Jaddaf Waterfront), Dubai, UAE",974990.0,439.0,0.0,1.0
0,0,1,"AED
1,350,000",1 bed,1 bath,"1,273 sqft","Eaton Place, JVC District 15, Jumeirah Village Circle (JVC), Dubai, UAE",1350000.0,1273.0,1.0,1.0
0,0,0,"AED
949,000",1 bed,2 baths,850 sqft,"Elite Sports Residence 8, Elite Sports Residence, Dubai Sports City, Dubai, UAE",949000.0,850.0,1.0,2.0
6,0,1,"AED
3,900,000",3 beds,4 baths,"1,561 sqft","Aura, Tilal Al Ghaf, Dubai, UAE",3900000.0,1561.0,3.0,4.0
5,0,1,"AED
4,000,000",3 beds,3 baths,"2,152 sqft","Elan, Tilal Al Ghaf, Dubai, UAE",4000000.0,2152.0,3.0,3.0
0,0,1,"AED
590,000",Studio,1 bath,404 sqft,"Carson Tower A, Carson - The Drive, DAMAC Hills, Dubai, UAE",590000.0,404.0,0.0,1.0
0,0,1,"AED
1,980,874",1 bed,2 baths,813 sqft,"DG1 Living, Business Bay, Dubai, UAE",1980874.0,813.0,1.0,2.0
0,0,1,"AED
750,000",1 bed,2 baths,910 sqft,"Building 188, Mogul, Discovery Gardens, Dubai, UAE",750000.0,910.0,1.0,2.0
6,0,0,"AED
5,021,888",4 beds,6 baths,"3,812 sqft","Rivera, The Valley by Emaar, Dubai, UAE",5021888.0,3812.0,4.0,6.0
0,0,0,"AED
905,888",1 bed,1 bath,689 sqft,"Forest City Tower, Majan, Dubai, UAE",905888.0,689.0,1.0,1.0
6,0,1,"AED
4,953,888",4 beds,6 baths,"3,661 sqft","Rivera, The Valley by Emaar, Dubai, UAE",4953888.0,3661.0,4.0,6.0
0,0,1,"AED
1,100,000",1 bed,2 baths,662 sqft,"Merano Tower, Business Bay, Dubai, UAE",1100000.0,662.0,1.0,2.0
5,0,1,"AED
2,999,900",3 beds,4 baths,"2,095 sqft","Elora, The Valley by Emaar, Dubai, UAE",2999900.0,2095.0,3.0,4.0
0,0,0,"AED
1,084,435",1 bed,1 bath,541 sqft,"Motor City, Dubai, UAE",1084435.0,541.0,1.0,1.0
0,0,0,"AED
1,086,359",1 bed,1 bath,542 sqft,"Motor City, Dubai, UAE",1086359.0,542.0,1.0,1.0
0,0,0,"AED
1,246,188",1 bed,1 bath,732 sqft,"Bond Enclave, Arjan, Dubai, UAE",1246188.0,732.0,1.0,1.0
0,0,1,"AED
950,000",1 bed,1 bath,652 sqft,"Grove, Town Square, Dubai, UAE",950000.0,652.0,1.0,1.0
0,0,0,"AED
4,500,000",3 beds,5 baths,"2,175 sqft","The Atria Residences, The Atria, Business Bay, Dubai, UAE",4500000.0,2175.0,3.0,5.0
6,0,1,"AED
3,899,000",4 beds,5 baths,"2,744 sqft","Nara, The Valley by Emaar, Dubai, UAE",3899000.0,2744.0,4.0,5.0
0,0,1,"AED
2,312,999",1 bed,2 baths,783 sqft,"Binghatti Aquarise, Business Bay, Dubai, UAE",2312999.0,783.0,1.0,2.0
0,0,1,"AED
1,380,000",1 bed,2 baths,"1,011 sqft","Madina Tower, JLT Cluster O, Jumeirah Lake Towers (JLT), Dubai, UAE",1380000.0,1011.0,1.0,2.0
0,0,0,"AED
1,149,999",1 bed,2 baths,767 sqft,"Aveline Residences, JVC District 16, Jumeirah Village Circle (JVC), Dubai, UAE",1149999.0,767.0,1.0,2.0
0,0,1,"AED
2,027,888",2 beds,3 baths,"1,662 sqft","The Community Sports Arena, Dubai Sports City, Dubai, UAE",2027888.0,1662.0,2.0,3.0
6,0,0,"AED
4,000,000",2 beds,3 baths,"2,228 sqft","The Springs 10, The Springs, Dubai, UAE",4000000.0,2228.0,2.0,3.0
0,0,0,"AED
930,000",1 bed,2 baths,699 sqft,"Starz by Danube Tower 2, Starz by Danube, Al Furjan, Dubai, UAE",930000.0,699.0,1.0,2.0
0,0,1,"AED
3,799,999",2 beds,3 baths,"2,692 sqft","Binghatti Aquarise, Business Bay, Dubai, UAE",3799999.0,2692.0,2.0,3.0
0,0,0,"AED
5,000,000",3 beds,4 baths,"2,406 sqft","Al Bateen Towers, The Walk, Jumeirah Beach Residence (JBR), Dubai, UAE",5000000.0,2406.0,3.0,4.0
5,0,1,"AED
2,699,990",3 beds,4 baths,"2,087 sqft","Hayat Townhouses, Town Square, Dubai, UAE",2699990.0,2087.0,3.0,4.0
0,0,0,"AED
1,030,969",1 bed,1 bath,543 sqft,"Motor City, Dubai, UAE",1030969.0,543.0,1.0,1.0
0,0,0,"AED
1,031,377",1 bed,1 bath,543 sqft,"Motor City, Dubai, UAE",1031377.0,543.0,1.0,1.0
0,0,0,"AED
2,095,122",2 beds,2 baths,"1,131 sqft","Motor City, Dubai, UAE",2095122.0,1131.0,2.0,2.0
0,0,0,"AED
2,101,980",2 beds,2 baths,"1,126 sqft","Motor City, Dubai, UAE",2101980.0,1126.0,2.0,2.0
0,0,0,"AED
749,990",1 bed,2 baths,803 sqft,"Ice Hockey Tower, Dubai Sports City, Dubai, UAE",749990.0,803.0,1.0,2.0
0,0,0,"AED
2,900,000",2 beds,2 baths,"1,200 sqft","Oceanz 2, Oceanz by Danube, Dubai Maritime City, Dubai, UAE",2900000.0,1200.0,2.0,2.0
0,0,1,"AED
820,000",Studio,1 bath,448 sqft,"Global Lake View, JLT Cluster E, Jumeirah Lake Towers (JLT), Dubai, UAE",820000.0,448.0,0.0,1.0
0,0,1,"AED
3,050,000",2 beds,2 baths,"1,087 sqft","Creek Edge Tower 1, Creek Edge, Dubai Creek Harbour, Dubai, UAE",3050000.0,1087.0,2.0,2.0
0,0,0,"AED
2,365,202",1 bed,1 bath,854 sqft,"DG1 Living, Business Bay, Dubai, UAE",2365202.0,854.0,1.0,1.0
0,0,1,"AED
10,713,429",3 beds,4 baths,"5,690 sqft","The Chedi Private Residences, Barsha Heights (Tecom), Dubai, UAE",10713429.0,5690.0,3.0,4.0
0,0,0,"AED
925,000",Studio,1 bath,346 sqft,"Azizi Riviera 63, Azizi Riviera, Meydan One, Meydan City, Dubai, UAE",925000.0,346.0,0.0,1.0
0,0,1,"AED
10,853,445",3 beds,4 baths,"5,690 sqft","The Chedi Private Residences, Barsha Heights (Tecom), Dubai, UAE",10853445.0,5690.0,3.0,4.0
0,0,1,"AED
12,148,225",3 beds,4 baths,"5,689 sqft","The Chedi Private Residences, Barsha Heights (Tecom), Dubai, UAE",12148225.0,5689.0,3.0,4.0
0,0,1,"AED
11,868,226",3 beds,4 baths,"5,689 sqft","The Chedi Private Residences, Barsha Heights (Tecom), Dubai, UAE",11868226.0,5689.0,3.0,4.0
1,0,0,"AED
500,000",Studio,1 bath,84 sqft,"Ciel Tower, Dubai Marina, Dubai, UAE",500000.0,84.0,0.0,1.0
5,0,1,"AED
4,200,000",4 beds,4 baths,"2,407 sqft","Joy, Arabian Ranches 3, Dubai, UAE",4200000.0,2407.0,4.0,4.0
0,0,1,"AED
880,000",1 bed,2 baths,763 sqft,"Montrose Residence B, Montrose Residences, Dubai Science Park, Dubai, UAE",880000.0,763.0,1.0,2.0
6,0,1,"AED
2,899,999",4 beds,5 baths,"1,401 sqft","Orchid Park, JVC District 15, Jumeirah Village Circle (JVC), Dubai, UAE",2899999.0,1401.0,4.0,5.0
0,0,0,"AED
1,029,515",1 bed,1 bath,542 sqft,"Motor City, Dubai, UAE",1029515.0,542.0,1.0,1.0
0,0,1,"AED
775,000",Studio,1 bath,411 sqft,"10 Oxford, JVC District 10, Jumeirah Village Circle (JVC), Dubai, UAE",775000.0,411.0,0.0,1.0
0,0,1,"AED
2,500,000",1 bed,2 baths,830 sqft,"Rahaal Building 2, Rahaal, Madinat Jumeirah Living, Umm Suqeim, Dubai, UAE",2500000.0,830.0,1.0,2.0
0,0,1,"AED
2,500,000",1 bed,2 baths,832 sqft,"Peninsula Four The Plaza, Peninsula, Business Bay, Dubai, UAE",2500000.0,832.0,1.0,2.0
0,0,0,"AED
4,900,000",1 bed,2 baths,"1,054 sqft","The Palm Tower, Palm Jumeirah, Dubai, UAE",4900000.0,1054.0,1.0,2.0
0,0,1,"AED
2,800,000",2 beds,2 baths,"1,066 sqft","Creek Edge Tower 2, Creek Edge, Dubai Creek Harbour, Dubai, UAE",2800000.0,1066.0,2.0,2.0
0,0,1,"AED
1,121,000",Studio,1 bath,441 sqft,"Binghatti Aquarise, Business Bay, Dubai, UAE",1121000.0,441.0,0.0,1.0
0,0,0,"AED
6,500,000",2 beds,2 baths,"1,650 sqft","Canal Front Residences 9, Canal Front Residences, Al Wasl, Dubai, UAE",6500000.0,1650.0,2.0,2.0
0,0,0,"AED
699,999",Studio,1 bath,411 sqft,"Samana Barari Views, Majan, Dubai, UAE",699999.0,411.0,0.0,1.0
0,0,0,"AED
3,839,828",2 beds,2 baths,"1,492 sqft","South Tower, Mercer House, Uptown Dubai, Jumeirah Lake Towers (JLT), Dubai, UAE",3839828.0,1492.0,2.0,2.0
6,0,1,"AED
6,498,245",4 beds,4 baths,"2,899 sqft","DG Villas, Jumeirah Golf Estates, Dubai, UAE",6498245.0,2899.0,4.0,4.0
6,0,1,"AED
1,300,000",3 beds,3 baths,"1,208 sqft","Basswood, DAMAC Hills 2 (Akoya by DAMAC), Dubai, UAE",1300000.0,1208.0,3.0,3.0
0,0,1,"AED
1,099,999",Studio,1 bath,434 sqft,"Binghatti Aquarise, Business Bay, Dubai, UAE",1099999.0,434.0,0.0,1.0
0,0,0,"AED
2,650,000",2 beds,3 baths,"1,291 sqft","Creek View by Iraz, Culture Village (Jaddaf Waterfront), Dubai, UAE",2650000.0,1291.0,2.0,3.0
0,0,0,"AED
1,530,000",1 bed,2 baths,912 sqft,"Princess Tower, Dubai Marina, Dubai, UAE",1530000.0,912.0,1.0,2.0
0,0,1,"AED
645,000",Studio,1 bath,466 sqft,"The Boulevard by Prestige One, Dubai Land Residence Complex, Dubai, UAE",645000.0,466.0,0.0,1.0
0,0,1,"AED
1,157,641",1 bed,1 bath,840 sqft,"Palatium Residences, JVC District 14, Jumeirah Village Circle (JVC), Dubai, UAE",1157641.0,840.0,1.0,1.0
0,0,0,"AED
2,137,994",2 beds,2 baths,"1,125 sqft","Motor City, Dubai, UAE",2137994.0,1125.0,2.0,2.0
0,0,1,"AED
1,160,702",1 bed,1 bath,845 sqft,"Palatium Residences, JVC District 14, Jumeirah Village Circle (JVC), Dubai, UAE",1160702.0,845.0,1.0,1.0
0,0,0,"AED
2,699,890",1 bed,2 baths,912 sqft,"Tiger Sky Tower, Business Bay, Dubai, UAE",2699890.0,912.0,1.0,2.0
0,0,1,"AED
1,160,704",1 bed,1 bath,845 sqft,"Palatium Residences, JVC District 14, Jumeirah Village Circle (JVC), Dubai, UAE",1160704.0,845.0,1.0,1.0
0,0,1,"AED
1,181,703",1 bed,1 bath,866 sqft,"Palatium Residences, JVC District 14, Jumeirah Village Circle (JVC), Dubai, UAE",1181703.0,866.0,1.0,1.0
0,0,0,"AED
3,807,933",3 beds,3 baths,"1,895 sqft","Motor City, Dubai, UAE",3807933.0,1895.0,3.0,3.0
6,0,1,"AED
4,950,000",4 beds,4 baths,"3,800 sqft","Park Residences 4, Rochester, DAMAC Hills, Dubai, UAE",4950000.0,3800.0,4.0,4.0
0,0,1,"AED
1,120,000",1 bed,1 bath,764 sqft,"Binghatti Phoenix, JVC District 13, Jumeirah Village Circle (JVC), Dubai, UAE",1120000.0,764.0,1.0,1.0
0,0,1,"AED
965,000",1 bed,1 bath,664 sqft,"Lake City Tower, JLT Cluster D, Jumeirah Lake Towers (JLT), Dubai, UAE",965000.0,664.0,1.0,1.0
0,0,1,"AED
3,300,000",1 bed,2 baths,858 sqft,"Sobha Seahaven Tower A, Sobha Seahaven, Dubai Harbour, Dubai, UAE",3300000.0,858.0,1.0,2.0
0,0,1,"AED
1,900,000",1 bed,1 bath,751 sqft,"Marina Shores, Dubai Marina, Dubai, UAE",1900000.0,751.0,1.0,1.0
6,0,1,"AED
11,250,000",5 beds,6 baths,"6,458 sqft","Al Furjan West, Al Furjan, Dubai, UAE",11250000.0,6458.0,5.0,6.0
1,0,0,"AED
2,100,000",2 beds,2 baths,"1,142 sqft","Upper Crest (Burjside Terrace), Downtown Dubai, Dubai, UAE",2100000.0,1142.0,2.0,2.0
0,0,0,"AED
8,000,000",3 beds,3 baths,"1,755 sqft","Marina Vista Tower 2, Marina Vista, Emaar Beachfront, Dubai Harbour, Dubai, UAE",8000000.0,1755.0,3.0,3.0
1,0,0,"AED
1,500,000",1 bed,2 baths,938 sqft,"Upper Crest (Burjside Terrace), Downtown Dubai, Dubai, UAE",1500000.0,938.0,1.0,2.0
0,0,1,"AED
1,350,000",1 bed,2 baths,854 sqft,"Jumeirah Bay X1, JLT Cluster X (Jumeirah Bay Towers), Jumeirah Lake Towers (JLT), Dubai, UAE",1350000.0,854.0,1.0,2.0
6,0,1,"AED
11,500,000",5 beds,5 baths,"4,849 sqft","Saheel 2, Saheel, Arabian Ranches, Dubai, UAE",11500000.0,4849.0,5.0,5.0
0,0,1,"AED
1,928,888",1 bed,1 bath,775 sqft,"Altan, Dubai Creek Harbour, Dubai, UAE",1928888.0,775.0,1.0,1.0
0,0,1,"AED
5,200,000",2 beds,2 baths,"1,992 sqft","Jash Hamad, Shoreline Apartments, Palm Jumeirah, Dubai, UAE",5200000.0,1992.0,2.0,2.0
0,0,0,"AED
3,049,747",1 bed,2 baths,"1,548 sqft","Sunset Bay by Imtiaz, Dubai Islands, Dubai, UAE",3049747.0,1548.0,1.0,2.0
0,0,1,"AED
1,370,000",1 bed,2 baths,589 sqft,"The Crest Tower B, The Crest, Sobha Hartland, Dubai, UAE",1370000.0,589.0,1.0,2.0
0,0,0,"AED
4,502,187",4 beds,4 baths,"2,230 sqft","Sobha One Podium, Sobha One, Sobha Hartland, Dubai, UAE",4502187.0,2230.0,4.0,4.0
0,0,0,"AED
4,502,189",5 beds,5 baths,"2,230 sqft","Sobha One Podium, Sobha One, Sobha Hartland, Dubai, UAE",4502189.0,2230.0,5.0,5.0
0,0,1,"AED
3,550,000",1 bed,2 baths,876 sqft,"DAMAC Bay Tower A, DAMAC Bay by Cavalli, Dubai Harbour, Dubai, UAE",3550000.0,876.0,1.0,2.0
0,0,1,"AED
850,000",1 bed,2 baths,613 sqft,"Binghatti Mirage, JVC District 10, Jumeirah Village Circle (JVC), Dubai, UAE",850000.0,613.0,1.0,2.0
0,0,1,"AED
1,900,000",1 bed,2 baths,"1,375 sqft","Samana Mykonos Signature, Arjan, Dubai, UAE",1900000.0,1375.0,1.0,2.0
0,0,0,"AED
1,299,950",1 bed,2 baths,586 sqft,"Azizi Riviera 12, Azizi Riviera, Meydan One, Meydan City, Dubai, UAE",1299950.0,586.0,1.0,2.0
6,0,1,"AED
20,999,999",6 beds,7 baths,"6,738 sqft","Jumeirah Park, Dubai, UAE",20999999.0,6738.0,6.0,7.0
0,0,1,"AED
1,250,000",1 bed,2 baths,760 sqft,"Binghatti Creek, Al Jaddaf, Dubai, UAE",1250000.0,760.0,1.0,2.0
0,0,1,"AED
1,200,000",1 bed,1 bath,747 sqft,"Al Dhafrah 1, Al Dhafrah, The Greens, Dubai, UAE",1200000.0,747.0,1.0,1.0
0,0,0,"AED
1,100,000",1 bed,1 bath,671 sqft,"Binghatti Avenue, Al Jaddaf, Dubai, UAE",1100000.0,671.0,1.0,1.0
0,0,0,"AED
860,000",Studio,1 bath,602 sqft,"The Autograph, JVC District 10, Jumeirah Village Circle (JVC), Dubai, UAE",860000.0,602.0,0.0,1.0
0,0,1,"AED
1,892,803",2 beds,3 baths,"1,720 sqft","Trinity By Karma, Arjan, Dubai, UAE",1892803.0,1720.0,2.0,3.0
0,0,0,"AED
850,000",Studio,1 bath,421 sqft,"DAMAC Maison Aykon City, Aykon City, Business Bay, Dubai, UAE",850000.0,421.0,0.0,1.0
1,0,0,"AED
1,600,000",Studio,1 bath,608 sqft,"Royal Amwaj Residences - North, Royal Amwaj Residences, Palm Jumeirah, Dubai, UAE",1600000.0,608.0,0.0,1.0
1,0,0,"AED
1,100,000",Studio,1 bath,460 sqft,"Millennium Place, Dubai Marina, Dubai, UAE",1100000.0,460.0,0.0,1.0
